t,obs,action,reward,seed
0,18.960882,2.7042115,12.805028,8
1,4.8273525,2.7042115,19.445412,8
2,4.6663275,0.41756746,16.427408,8
3,0.36053118,0.554671,2.545297,8
4,0.0055115647,0.056375246,0.064649664,8
5,3.2116368e-05,0.00036270343,0.00014308191,8
6,9.119154e-06,8.050233e-06,4.626694e-05,8
7,1.9098472e-06,1.7695469e-06,1.281722e-05,8
8,2.1930498e-07,2.749731e-07,1.7701798e-06,8
9,2.0822485e-08,2.577371e-08,1.7300324e-07,8
10,1.4384833e-09,2.7686262e-09,9.528245e-09,8
11,8.821991e-11,2.7892158e-10,3.767789e-10,8
12,4.6256133e-12,2.134806e-11,1.5172929e-11,8
13,2.2271957e-13,1.0739675e-12,2.7867485e-12,8
14,5.6171414e-13,3.9376278e-14,3.4484058e-12,8
15,4.3257834e-14,1.2204015e-13,6.6080474e-13,8
16,8.541892e-14,1.00630614e-14,7.9154456e-13,8
17,9.213651e-14,2.0493606e-14,7.9154456e-13,8
18,9.213651e-14,2.1468382e-14,7.9154456e-13,8
19,9.213651e-14,2.1468382e-14,7.9154456e-13,8
20,9.213651e-14,2.1468382e-14,7.9154456e-13,8
21,9.213651e-14,2.1468382e-14,7.9154456e-13,8
22,9.213651e-14,2.1468382e-14,7.9154456e-13,8
23,9.213651e-14,2.1468382e-14,7.9154456e-13,8
24,9.213651e-14,2.1468382e-14,7.9154456e-13,8
25,9.213651e-14,2.1468382e-14,7.9154456e-13,8
26,9.213651e-14,2.1468382e-14,7.9154456e-13,8
27,9.213651e-14,2.1468382e-14,7.9154456e-13,8
28,9.213651e-14,2.1468382e-14,7.9154456e-13,8
29,9.213651e-14,2.1468382e-14,7.9154456e-13,8
30,9.213651e-14,2.1468382e-14,7.9154456e-13,8
31,9.213651e-14,2.1468382e-14,7.9154456e-13,8
32,9.213651e-14,2.1468382e-14,7.9154456e-13,8
33,9.213651e-14,2.1468382e-14,7.9154456e-13,8
34,9.213651e-14,2.1468382e-14,7.9154456e-13,8
35,9.213651e-14,2.1468382e-14,7.9154456e-13,8
36,9.213651e-14,2.1468382e-14,7.9154456e-13,8
37,9.213651e-14,2.1468382e-14,7.9154456e-13,8
38,9.213651e-14,2.1468382e-14,7.9154456e-13,8
39,9.213651e-14,2.1468382e-14,7.9154456e-13,8
40,9.213651e-14,2.1468382e-14,7.9154456e-13,8
41,9.213651e-14,2.1468382e-14,7.9154456e-13,8
42,9.213651e-14,2.1468382e-14,7.9154456e-13,8
43,9.213651e-14,2.1468382e-14,7.9154456e-13,8
44,9.213651e-14,2.1468382e-14,7.9154456e-13,8
45,9.213651e-14,2.1468382e-14,7.9154456e-13,8
46,9.213651e-14,2.1468382e-14,7.9154456e-13,8
47,9.213651e-14,2.1468382e-14,7.9154456e-13,8
48,9.213651e-14,2.1468382e-14,7.9154456e-13,8
49,9.213651e-14,2.1468382e-14,7.9154456e-13,8
50,9.213651e-14,2.1468382e-14,7.9154456e-13,8
51,9.213651e-14,2.1468382e-14,7.9154456e-13,8
52,9.213651e-14,2.1468382e-14,7.9154456e-13,8
53,9.213651e-14,2.1468382e-14,7.9154456e-13,8
54,9.213651e-14,2.1468382e-14,7.9154456e-13,8
55,9.213651e-14,2.1468382e-14,7.9154456e-13,8
56,9.213651e-14,2.1468382e-14,7.9154456e-13,8
57,9.213651e-14,2.1468382e-14,7.9154456e-13,8
58,9.213651e-14,2.1468382e-14,7.9154456e-13,8
59,9.213651e-14,2.1468382e-14,7.9154456e-13,8
60,9.213651e-14,2.1468382e-14,7.9154456e-13,8
61,9.213651e-14,2.1468382e-14,7.9154456e-13,8
62,9.213651e-14,2.1468382e-14,7.9154456e-13,8
63,9.213651e-14,2.1468382e-14,7.9154456e-13,8
64,9.213651e-14,2.1468382e-14,7.9154456e-13,8
65,9.213651e-14,2.1468382e-14,7.9154456e-13,8
66,9.213651e-14,2.1468382e-14,7.9154456e-13,8
67,9.213651e-14,2.1468382e-14,7.9154456e-13,8
68,9.213651e-14,2.1468382e-14,7.9154456e-13,8
69,9.213651e-14,2.1468382e-14,7.9154456e-13,8
70,9.213651e-14,2.1468382e-14,7.9154456e-13,8
71,9.213651e-14,2.1468382e-14,7.9154456e-13,8
72,9.213651e-14,2.1468382e-14,7.9154456e-13,8
73,9.213651e-14,2.1468382e-14,7.9154456e-13,8
74,9.213651e-14,2.1468382e-14,7.9154456e-13,8
75,9.213651e-14,2.1468382e-14,7.9154456e-13,8
76,9.213651e-14,2.1468382e-14,7.9154456e-13,8
77,9.213651e-14,2.1468382e-14,7.9154456e-13,8
78,9.213651e-14,2.1468382e-14,7.9154456e-13,8
79,9.213651e-14,2.1468382e-14,7.9154456e-13,8
80,9.213651e-14,2.1468382e-14,7.9154456e-13,8
81,9.213651e-14,2.1468382e-14,7.9154456e-13,8
82,9.213651e-14,2.1468382e-14,7.9154456e-13,8
83,9.213651e-14,2.1468382e-14,7.9154456e-13,8
84,9.213651e-14,2.1468382e-14,7.9154456e-13,8
85,9.213651e-14,2.1468382e-14,7.9154456e-13,8
86,9.213651e-14,2.1468382e-14,7.9154456e-13,8
87,9.213651e-14,2.1468382e-14,7.9154456e-13,8
88,9.213651e-14,2.1468382e-14,7.9154456e-13,8
89,9.213651e-14,2.1468382e-14,7.9154456e-13,8
90,9.213651e-14,2.1468382e-14,7.9154456e-13,8
91,9.213651e-14,2.1468382e-14,7.9154456e-13,8
92,9.213651e-14,2.1468382e-14,7.9154456e-13,8
93,9.213651e-14,2.1468382e-14,7.9154456e-13,8
94,9.213651e-14,2.1468382e-14,7.9154456e-13,8
95,9.213651e-14,2.1468382e-14,7.9154456e-13,8
96,9.213651e-14,2.1468382e-14,7.9154456e-13,8
97,9.213651e-14,2.1468382e-14,7.9154456e-13,8
98,9.213651e-14,2.1468382e-14,7.9154456e-13,8
99,9.213651e-14,2.1468382e-14,7.9154456e-13,8
100,9.213651e-14,2.1468382e-14,7.9154456e-13,8
101,9.213651e-14,2.1468382e-14,7.9154456e-13,8
102,9.213651e-14,2.1468382e-14,7.9154456e-13,8
103,9.213651e-14,2.1468382e-14,7.9154456e-13,8
104,9.213651e-14,2.1468382e-14,7.9154456e-13,8
105,9.213651e-14,2.1468382e-14,7.9154456e-13,8
106,9.213651e-14,2.1468382e-14,7.9154456e-13,8
107,9.213651e-14,2.1468382e-14,7.9154456e-13,8
108,9.213651e-14,2.1468382e-14,7.9154456e-13,8
109,9.213651e-14,2.1468382e-14,7.9154456e-13,8
110,9.213651e-14,2.1468382e-14,7.9154456e-13,8
111,9.213651e-14,2.1468382e-14,7.9154456e-13,8
112,9.213651e-14,2.1468382e-14,7.9154456e-13,8
113,9.213651e-14,2.1468382e-14,7.9154456e-13,8
114,9.213651e-14,2.1468382e-14,7.9154456e-13,8
115,9.213651e-14,2.1468382e-14,7.9154456e-13,8
116,9.213651e-14,2.1468382e-14,7.9154456e-13,8
117,9.213651e-14,2.1468382e-14,7.9154456e-13,8
118,9.213651e-14,2.1468382e-14,7.9154456e-13,8
119,9.213651e-14,2.1468382e-14,7.9154456e-13,8
120,9.213651e-14,2.1468382e-14,7.9154456e-13,8
121,9.213651e-14,2.1468382e-14,7.9154456e-13,8
122,9.213651e-14,2.1468382e-14,7.9154456e-13,8
123,9.213651e-14,2.1468382e-14,7.9154456e-13,8
124,9.213651e-14,2.1468382e-14,7.9154456e-13,8
125,9.213651e-14,2.1468382e-14,7.9154456e-13,8
126,9.213651e-14,2.1468382e-14,7.9154456e-13,8
127,9.213651e-14,2.1468382e-14,7.9154456e-13,8
128,9.213651e-14,2.1468382e-14,7.9154456e-13,8
129,9.213651e-14,2.1468382e-14,7.9154456e-13,8
130,9.213651e-14,2.1468382e-14,7.9154456e-13,8
131,9.213651e-14,2.1468382e-14,7.9154456e-13,8
132,9.213651e-14,2.1468382e-14,7.9154456e-13,8
133,9.213651e-14,2.1468382e-14,7.9154456e-13,8
134,9.213651e-14,2.1468382e-14,7.9154456e-13,8
135,9.213651e-14,2.1468382e-14,7.9154456e-13,8
136,9.213651e-14,2.1468382e-14,7.9154456e-13,8
137,9.213651e-14,2.1468382e-14,7.9154456e-13,8
138,9.213651e-14,2.1468382e-14,7.9154456e-13,8
139,9.213651e-14,2.1468382e-14,7.9154456e-13,8
140,9.213651e-14,2.1468382e-14,7.9154456e-13,8
141,9.213651e-14,2.1468382e-14,7.9154456e-13,8
142,9.213651e-14,2.1468382e-14,7.9154456e-13,8
143,9.213651e-14,2.1468382e-14,7.9154456e-13,8
144,9.213651e-14,2.1468382e-14,7.9154456e-13,8
145,9.213651e-14,2.1468382e-14,7.9154456e-13,8
146,9.213651e-14,2.1468382e-14,7.9154456e-13,8
147,9.213651e-14,2.1468382e-14,7.9154456e-13,8
148,9.213651e-14,2.1468382e-14,7.9154456e-13,8
149,9.213651e-14,2.1468382e-14,7.9154456e-13,8
150,9.213651e-14,2.1468382e-14,7.9154456e-13,8
151,9.213651e-14,2.1468382e-14,7.9154456e-13,8
152,9.213651e-14,2.1468382e-14,7.9154456e-13,8
153,9.213651e-14,2.1468382e-14,7.9154456e-13,8
154,9.213651e-14,2.1468382e-14,7.9154456e-13,8
155,9.213651e-14,2.1468382e-14,7.9154456e-13,8
156,9.213651e-14,2.1468382e-14,7.9154456e-13,8
157,9.213651e-14,2.1468382e-14,7.9154456e-13,8
158,9.213651e-14,2.1468382e-14,7.9154456e-13,8
159,9.213651e-14,2.1468382e-14,7.9154456e-13,8
160,9.213651e-14,2.1468382e-14,7.9154456e-13,8
161,9.213651e-14,2.1468382e-14,7.9154456e-13,8
162,9.213651e-14,2.1468382e-14,7.9154456e-13,8
163,9.213651e-14,2.1468382e-14,7.9154456e-13,8
164,9.213651e-14,2.1468382e-14,7.9154456e-13,8
165,9.213651e-14,2.1468382e-14,7.9154456e-13,8
166,9.213651e-14,2.1468382e-14,7.9154456e-13,8
167,9.213651e-14,2.1468382e-14,7.9154456e-13,8
168,9.213651e-14,2.1468382e-14,7.9154456e-13,8
169,9.213651e-14,2.1468382e-14,7.9154456e-13,8
170,9.213651e-14,2.1468382e-14,7.9154456e-13,8
171,9.213651e-14,2.1468382e-14,7.9154456e-13,8
172,9.213651e-14,2.1468382e-14,7.9154456e-13,8
173,9.213651e-14,2.1468382e-14,7.9154456e-13,8
174,9.213651e-14,2.1468382e-14,7.9154456e-13,8
175,9.213651e-14,2.1468382e-14,7.9154456e-13,8
176,9.213651e-14,2.1468382e-14,7.9154456e-13,8
177,9.213651e-14,2.1468382e-14,7.9154456e-13,8
178,9.213651e-14,2.1468382e-14,7.9154456e-13,8
179,9.213651e-14,2.1468382e-14,7.9154456e-13,8
180,9.213651e-14,2.1468382e-14,7.9154456e-13,8
181,9.213651e-14,2.1468382e-14,7.9154456e-13,8
182,9.213651e-14,2.1468382e-14,7.9154456e-13,8
183,9.213651e-14,2.1468382e-14,7.9154456e-13,8
184,9.213651e-14,2.1468382e-14,7.9154456e-13,8
185,9.213651e-14,2.1468382e-14,7.9154456e-13,8
186,9.213651e-14,2.1468382e-14,7.9154456e-13,8
187,9.213651e-14,2.1468382e-14,7.9154456e-13,8
188,9.213651e-14,2.1468382e-14,7.9154456e-13,8
189,9.213651e-14,2.1468382e-14,7.9154456e-13,8
190,9.213651e-14,2.1468382e-14,7.9154456e-13,8
191,9.213651e-14,2.1468382e-14,7.9154456e-13,8
192,9.213651e-14,2.1468382e-14,7.9154456e-13,8
193,9.213651e-14,2.1468382e-14,7.9154456e-13,8
194,9.213651e-14,2.1468382e-14,7.9154456e-13,8
195,9.213651e-14,2.1468382e-14,7.9154456e-13,8
196,9.213651e-14,2.1468382e-14,7.9154456e-13,8
197,9.213651e-14,2.1468382e-14,7.9154456e-13,8
198,9.213651e-14,2.1468382e-14,7.9154456e-13,8
199,9.213651e-14,2.1468382e-14,7.9154456e-13,8
0,5.6605883,1.114819,22.755257,9
1,1.5419409,1.114819,29.040766,9
2,0.03583557,0.23974575,0.8835963,9
3,0.00025020697,0.006290717,0.0069582,9
4,7.1430586e-06,3.976195e-05,0.0001965464,9
5,9.6460695e-08,1.1646233e-06,2.6380917e-06,9
6,7.1259904e-10,1.5812583e-08,1.9290377e-08,9
7,4.987129e-12,1.14125896e-10,1.5920569e-10,9
8,5.933772e-15,1.0880585e-12,1.3280044e-13,9
9,9.88329e-14,2.0752289e-14,1.4109247e-12,9
10,9.88329e-14,3.7521096e-14,1.4109247e-12,9
11,9.88329e-14,3.7521096e-14,1.4109247e-12,9
12,9.88329e-14,3.7521096e-14,1.4109247e-12,9
13,9.88329e-14,3.7521096e-14,1.4109247e-12,9
14,9.88329e-14,3.7521096e-14,1.4109247e-12,9
15,9.88329e-14,3.7521096e-14,1.4109247e-12,9
16,9.88329e-14,3.7521096e-14,1.4109247e-12,9
17,9.88329e-14,3.7521096e-14,1.4109247e-12,9
18,9.88329e-14,3.7521096e-14,1.4109247e-12,9
19,9.88329e-14,3.7521096e-14,1.4109247e-12,9
20,9.88329e-14,3.7521096e-14,1.4109247e-12,9
21,9.88329e-14,3.7521096e-14,1.4109247e-12,9
22,9.88329e-14,3.7521096e-14,1.4109247e-12,9
23,9.88329e-14,3.7521096e-14,1.4109247e-12,9
24,9.88329e-14,3.7521096e-14,1.4109247e-12,9
25,9.88329e-14,3.7521096e-14,1.4109247e-12,9
26,9.88329e-14,3.7521096e-14,1.4109247e-12,9
27,9.88329e-14,3.7521096e-14,1.4109247e-12,9
28,9.88329e-14,3.7521096e-14,1.4109247e-12,9
29,9.88329e-14,3.7521096e-14,1.4109247e-12,9
30,9.88329e-14,3.7521096e-14,1.4109247e-12,9
31,9.88329e-14,3.7521096e-14,1.4109247e-12,9
32,9.88329e-14,3.7521096e-14,1.4109247e-12,9
33,9.88329e-14,3.7521096e-14,1.4109247e-12,9
34,9.88329e-14,3.7521096e-14,1.4109247e-12,9
35,9.88329e-14,3.7521096e-14,1.4109247e-12,9
36,9.88329e-14,3.7521096e-14,1.4109247e-12,9
37,9.88329e-14,3.7521096e-14,1.4109247e-12,9
38,9.88329e-14,3.7521096e-14,1.4109247e-12,9
39,9.88329e-14,3.7521096e-14,1.4109247e-12,9
40,9.88329e-14,3.7521096e-14,1.4109247e-12,9
41,9.88329e-14,3.7521096e-14,1.4109247e-12,9
42,9.88329e-14,3.7521096e-14,1.4109247e-12,9
43,9.88329e-14,3.7521096e-14,1.4109247e-12,9
44,9.88329e-14,3.7521096e-14,1.4109247e-12,9
45,9.88329e-14,3.7521096e-14,1.4109247e-12,9
46,9.88329e-14,3.7521096e-14,1.4109247e-12,9
47,9.88329e-14,3.7521096e-14,1.4109247e-12,9
48,9.88329e-14,3.7521096e-14,1.4109247e-12,9
49,9.88329e-14,3.7521096e-14,1.4109247e-12,9
50,9.88329e-14,3.7521096e-14,1.4109247e-12,9
51,9.88329e-14,3.7521096e-14,1.4109247e-12,9
52,9.88329e-14,3.7521096e-14,1.4109247e-12,9
53,9.88329e-14,3.7521096e-14,1.4109247e-12,9
54,9.88329e-14,3.7521096e-14,1.4109247e-12,9
55,9.88329e-14,3.7521096e-14,1.4109247e-12,9
56,9.88329e-14,3.7521096e-14,1.4109247e-12,9
57,9.88329e-14,3.7521096e-14,1.4109247e-12,9
58,9.88329e-14,3.7521096e-14,1.4109247e-12,9
59,9.88329e-14,3.7521096e-14,1.4109247e-12,9
60,9.88329e-14,3.7521096e-14,1.4109247e-12,9
61,9.88329e-14,3.7521096e-14,1.4109247e-12,9
62,9.88329e-14,3.7521096e-14,1.4109247e-12,9
63,9.88329e-14,3.7521096e-14,1.4109247e-12,9
64,9.88329e-14,3.7521096e-14,1.4109247e-12,9
65,9.88329e-14,3.7521096e-14,1.4109247e-12,9
66,9.88329e-14,3.7521096e-14,1.4109247e-12,9
67,9.88329e-14,3.7521096e-14,1.4109247e-12,9
68,9.88329e-14,3.7521096e-14,1.4109247e-12,9
69,9.88329e-14,3.7521096e-14,1.4109247e-12,9
70,9.88329e-14,3.7521096e-14,1.4109247e-12,9
71,9.88329e-14,3.7521096e-14,1.4109247e-12,9
72,9.88329e-14,3.7521096e-14,1.4109247e-12,9
73,9.88329e-14,3.7521096e-14,1.4109247e-12,9
74,9.88329e-14,3.7521096e-14,1.4109247e-12,9
75,9.88329e-14,3.7521096e-14,1.4109247e-12,9
76,9.88329e-14,3.7521096e-14,1.4109247e-12,9
77,9.88329e-14,3.7521096e-14,1.4109247e-12,9
78,9.88329e-14,3.7521096e-14,1.4109247e-12,9
79,9.88329e-14,3.7521096e-14,1.4109247e-12,9
80,9.88329e-14,3.7521096e-14,1.4109247e-12,9
81,9.88329e-14,3.7521096e-14,1.4109247e-12,9
82,9.88329e-14,3.7521096e-14,1.4109247e-12,9
83,9.88329e-14,3.7521096e-14,1.4109247e-12,9
84,9.88329e-14,3.7521096e-14,1.4109247e-12,9
85,9.88329e-14,3.7521096e-14,1.4109247e-12,9
86,9.88329e-14,3.7521096e-14,1.4109247e-12,9
87,9.88329e-14,3.7521096e-14,1.4109247e-12,9
88,9.88329e-14,3.7521096e-14,1.4109247e-12,9
89,9.88329e-14,3.7521096e-14,1.4109247e-12,9
90,9.88329e-14,3.7521096e-14,1.4109247e-12,9
91,9.88329e-14,3.7521096e-14,1.4109247e-12,9
92,9.88329e-14,3.7521096e-14,1.4109247e-12,9
93,9.88329e-14,3.7521096e-14,1.4109247e-12,9
94,9.88329e-14,3.7521096e-14,1.4109247e-12,9
95,9.88329e-14,3.7521096e-14,1.4109247e-12,9
96,9.88329e-14,3.7521096e-14,1.4109247e-12,9
97,9.88329e-14,3.7521096e-14,1.4109247e-12,9
98,9.88329e-14,3.7521096e-14,1.4109247e-12,9
99,9.88329e-14,3.7521096e-14,1.4109247e-12,9
100,9.88329e-14,3.7521096e-14,1.4109247e-12,9
101,9.88329e-14,3.7521096e-14,1.4109247e-12,9
102,9.88329e-14,3.7521096e-14,1.4109247e-12,9
103,9.88329e-14,3.7521096e-14,1.4109247e-12,9
104,9.88329e-14,3.7521096e-14,1.4109247e-12,9
105,9.88329e-14,3.7521096e-14,1.4109247e-12,9
106,9.88329e-14,3.7521096e-14,1.4109247e-12,9
107,9.88329e-14,3.7521096e-14,1.4109247e-12,9
108,9.88329e-14,3.7521096e-14,1.4109247e-12,9
109,9.88329e-14,3.7521096e-14,1.4109247e-12,9
110,9.88329e-14,3.7521096e-14,1.4109247e-12,9
111,9.88329e-14,3.7521096e-14,1.4109247e-12,9
112,9.88329e-14,3.7521096e-14,1.4109247e-12,9
113,9.88329e-14,3.7521096e-14,1.4109247e-12,9
114,9.88329e-14,3.7521096e-14,1.4109247e-12,9
115,9.88329e-14,3.7521096e-14,1.4109247e-12,9
116,9.88329e-14,3.7521096e-14,1.4109247e-12,9
117,9.88329e-14,3.7521096e-14,1.4109247e-12,9
118,9.88329e-14,3.7521096e-14,1.4109247e-12,9
119,9.88329e-14,3.7521096e-14,1.4109247e-12,9
120,9.88329e-14,3.7521096e-14,1.4109247e-12,9
121,9.88329e-14,3.7521096e-14,1.4109247e-12,9
122,9.88329e-14,3.7521096e-14,1.4109247e-12,9
123,9.88329e-14,3.7521096e-14,1.4109247e-12,9
124,9.88329e-14,3.7521096e-14,1.4109247e-12,9
125,9.88329e-14,3.7521096e-14,1.4109247e-12,9
126,9.88329e-14,3.7521096e-14,1.4109247e-12,9
127,9.88329e-14,3.7521096e-14,1.4109247e-12,9
128,9.88329e-14,3.7521096e-14,1.4109247e-12,9
129,9.88329e-14,3.7521096e-14,1.4109247e-12,9
130,9.88329e-14,3.7521096e-14,1.4109247e-12,9
131,9.88329e-14,3.7521096e-14,1.4109247e-12,9
132,9.88329e-14,3.7521096e-14,1.4109247e-12,9
133,9.88329e-14,3.7521096e-14,1.4109247e-12,9
134,9.88329e-14,3.7521096e-14,1.4109247e-12,9
135,9.88329e-14,3.7521096e-14,1.4109247e-12,9
136,9.88329e-14,3.7521096e-14,1.4109247e-12,9
137,9.88329e-14,3.7521096e-14,1.4109247e-12,9
138,9.88329e-14,3.7521096e-14,1.4109247e-12,9
139,9.88329e-14,3.7521096e-14,1.4109247e-12,9
140,9.88329e-14,3.7521096e-14,1.4109247e-12,9
141,9.88329e-14,3.7521096e-14,1.4109247e-12,9
142,9.88329e-14,3.7521096e-14,1.4109247e-12,9
143,9.88329e-14,3.7521096e-14,1.4109247e-12,9
144,9.88329e-14,3.7521096e-14,1.4109247e-12,9
145,9.88329e-14,3.7521096e-14,1.4109247e-12,9
146,9.88329e-14,3.7521096e-14,1.4109247e-12,9
147,9.88329e-14,3.7521096e-14,1.4109247e-12,9
148,9.88329e-14,3.7521096e-14,1.4109247e-12,9
149,9.88329e-14,3.7521096e-14,1.4109247e-12,9
150,9.88329e-14,3.7521096e-14,1.4109247e-12,9
151,9.88329e-14,3.7521096e-14,1.4109247e-12,9
152,9.88329e-14,3.7521096e-14,1.4109247e-12,9
153,9.88329e-14,3.7521096e-14,1.4109247e-12,9
154,9.88329e-14,3.7521096e-14,1.4109247e-12,9
155,9.88329e-14,3.7521096e-14,1.4109247e-12,9
156,9.88329e-14,3.7521096e-14,1.4109247e-12,9
157,9.88329e-14,3.7521096e-14,1.4109247e-12,9
158,9.88329e-14,3.7521096e-14,1.4109247e-12,9
159,9.88329e-14,3.7521096e-14,1.4109247e-12,9
160,9.88329e-14,3.7521096e-14,1.4109247e-12,9
161,9.88329e-14,3.7521096e-14,1.4109247e-12,9
162,9.88329e-14,3.7521096e-14,1.4109247e-12,9
163,9.88329e-14,3.7521096e-14,1.4109247e-12,9
164,9.88329e-14,3.7521096e-14,1.4109247e-12,9
165,9.88329e-14,3.7521096e-14,1.4109247e-12,9
166,9.88329e-14,3.7521096e-14,1.4109247e-12,9
167,9.88329e-14,3.7521096e-14,1.4109247e-12,9
168,9.88329e-14,3.7521096e-14,1.4109247e-12,9
169,9.88329e-14,3.7521096e-14,1.4109247e-12,9
170,9.88329e-14,3.7521096e-14,1.4109247e-12,9
171,9.88329e-14,3.7521096e-14,1.4109247e-12,9
172,9.88329e-14,3.7521096e-14,1.4109247e-12,9
173,9.88329e-14,3.7521096e-14,1.4109247e-12,9
174,9.88329e-14,3.7521096e-14,1.4109247e-12,9
175,9.88329e-14,3.7521096e-14,1.4109247e-12,9
176,9.88329e-14,3.7521096e-14,1.4109247e-12,9
177,9.88329e-14,3.7521096e-14,1.4109247e-12,9
178,9.88329e-14,3.7521096e-14,1.4109247e-12,9
179,9.88329e-14,3.7521096e-14,1.4109247e-12,9
180,9.88329e-14,3.7521096e-14,1.4109247e-12,9
181,9.88329e-14,3.7521096e-14,1.4109247e-12,9
182,9.88329e-14,3.7521096e-14,1.4109247e-12,9
183,9.88329e-14,3.7521096e-14,1.4109247e-12,9
184,9.88329e-14,3.7521096e-14,1.4109247e-12,9
185,9.88329e-14,3.7521096e-14,1.4109247e-12,9
186,9.88329e-14,3.7521096e-14,1.4109247e-12,9
187,9.88329e-14,3.7521096e-14,1.4109247e-12,9
188,9.88329e-14,3.7521096e-14,1.4109247e-12,9
189,9.88329e-14,3.7521096e-14,1.4109247e-12,9
190,9.88329e-14,3.7521096e-14,1.4109247e-12,9
191,9.88329e-14,3.7521096e-14,1.4109247e-12,9
192,9.88329e-14,3.7521096e-14,1.4109247e-12,9
193,9.88329e-14,3.7521096e-14,1.4109247e-12,9
194,9.88329e-14,3.7521096e-14,1.4109247e-12,9
195,9.88329e-14,3.7521096e-14,1.4109247e-12,9
196,9.88329e-14,3.7521096e-14,1.4109247e-12,9
197,9.88329e-14,3.7521096e-14,1.4109247e-12,9
198,9.88329e-14,3.7521096e-14,1.4109247e-12,9
199,9.88329e-14,3.7521096e-14,1.4109247e-12,9
